adj,freq,class,subjectivity,best performing,difference lex-sub,input_score,lexical_score,sub_score,p2exp_d,age,input strings,output strings
little,507,dimension,0.413571429,lexical,0.0043976923789283851,2.8237411822589408e-14,0.0043976923789283851,1.7656706758236572e-34,"[0.4301181102362205, 0.64550190060537804, 0.32781923131071378]",2,"little white ,cute little ,nice little ,nice little ,little small ,little local ,little simple ,little tiny ,little tiny ,tiny little ,little white ,nice little ,sad little ,little tiny ,little tiny ,little tiny ,nice little ,little negative ,tiny little ,tiny little ,little purple ,little tiny ,strange little ,silly little ,little old ,little small ,flat little ,little white ,little short ,little funny ,little tiny ,little narrow ,small little ,nice little ,small little ,cute little ,little blue ,poor little ,tiny little ,little local ,little brown ,old little ,little neat ,neat little ,tiny little ,stupid little ,little tiny ,small little ,silly little ,little red ,little red ,little small ,new little ,cute little ,nice little ,nice little ,nice little ,tiny little ,normal little ,odd little ,nice little ,little red ,little red ,little black ,little silver ,little square ,little tiny ,little tiny ,new little ,little tiny ,little tiny ,nice little ,silly little ,little odd ,cheap little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,tiny little ,little flat ,little purple ,innocent little ,small little ,little thin ,little quick ,funny little ,nice little ,little tiny ,tiny little ,bad little ,small little ,little old ,little wooden ,heavy little ,little old ,little concrete ,odd little ,useful little ,nice little ,little red ,tiny little ,little local ,nice little ,little fancy ,funny little ,tidy little ,quiet little ,little red ,ripe little ,nice little ,tiny little ,nice little ,new little ,funny little ,tiny little ,tiny little ,little tiny ,little tiny ,nice little ,good little ,super little ,super little ,nice little ,little square ,little quiet ,nice little ,nice little ,cozy little ,little red ,little fresh ,little french ,little white ,nice little ,nice little ,little soft ,little blue ,nice little ,nice little ,tiny little ,nice little ,simple little ,silly little ,precious little ,little green ,little short ,super little ,nice little ,little gentle ,quick little ,nice little ,tiny little ,special little ,tiny little ,tiny little ,tiny little ,little fat ,little green ,nice little ,little white ,little tiny ,little red ,thin little ,tiny little ,nice little ,silly little ,nice little ,teeny little ,new little ,little tiny ,nice little ,little tiny ,little soft ,proper little ,dirty little ,proper little ,nice little ,massive little ,horrible little ,nice little ,nice little ,little black ,poor little ,nice little ,poor little ,little wooden ,sweet little ,black little ,little tiny ,little old ,special little ,expensive little ,little big ,nice little ,skinny little ,little tiny ,tiny little ,nice little ,tiny little ,tiny little ,tiny little ,little old ,nice little ,nice little ,little pink ,brilliant little ,little big ,silly little ,silly little ,little tiny ,nice little ,nice little ,ugly little ,little tiny ,little blue ,nice little ,nice little ,little tiny ,little plastic ,nice little ,nice little ,tiny little ,final little ,little black ,nice little ,little weeny ,ugly little ,pathetic little ,little funny ,new little ,nice little ,tubby little ,beautiful little ,nice little ,nice little ,nice little ,little tiny ,nice little ,little silver ,proper little ,proper little ,nice little ,nice little ,nice little ,good little ,good little ,awful little ,nice little ,poor little ,poor little ,gorgeous little ,nice little ,bad little ,beautiful little ,nice little ,poor little ,nice little ,funny little ,shiny little ,little grand ,smart little ,poor little ,poor little ,little local ,nice little ,nice little ,nice little ,nice little ,little tiny ,nice little ,third little ,nice little ,nice little ,nice little ,little tiny ,little blue ,lazy little ,tiny little ,nice little ,little tiny ,little tiny ,poor little ,nice little ,nice little ,little brown ,little thin ,little tiny ,little square ,little old ,tiny little ,little tiny ,nice little ,nice little ,nice little ,common little ,little old ,little old ,little old ,little old ,little old ,little old ,nice little ,dirty little ,little small ,little tiny ,nice little ,beautiful little ,sweet little ,nice little ,little plastic ,little tiny ,little light ,tiny little ,gentle little ,delicate little ,nice little ,right little ,little brown ,hard little ,little yellow ,good little ,naughty little ,hungry little ,good little ,nice little ,small little ,nice little ,nice little ,nice little ,poor little ,good little ,nice little ,silly little ,horrible little ,dirty little ,little plastic ,nasty little ,cozy little ,tiny little ,dirty little ,nice little ,pretty little ,bad little ,pretty little ,little blue ,brave little ,little old ,nice little ,important little ,nice little ,funny little ,pretty little ,pretty little ,nice little ,nice little ,nice little ,nice little ,little pink ,good little ,nice little ,nice little ,poor little ,tiny little ,little tiny ,little tiny ,odd little ,nice little ,little normal ,nice little ,tiny little ,little red ,little blue ,right little ,tiny little ,dirty little ,little chinese ,nice little ,little short ,stupid little ,little tiny ,silly little ,nasty little ,cute little ,little red ,small little ,right little ,nice little ,nice little ,nice little ,cheap little ,little light ,nice little ,little weird ,nice little ,precious little ,nice little ,dry little ,quick little ,little light ,nice little ,nice little ,silly little ,nice little ,nice little ,nice little ,little back ,tiny little ,tiny little ,nice little ,bad little ,dirty little ,little pink ,little old ,little old ,little old ,little old ,little old ,little green ,little hard ,little old ,little green ,little old ,little red ,little brown ,little red ,little red ,little good ,little red ,little good ,little red ,little good ,little blue ,little old ,little small ,little wooden ,little green ,little blue ,little blue ,little yellow ,little blue ,little blue ,little old ,little hard ,little blue ,little big ,little red ,little red ,little hard ,little tiny ,little old ,little wooden ,little wooden ,little old ,little new ,little tiny ,little rotten ,little brown ,little old ,little old ,little tiny ,little yellow ,little hard ,little wooden ,little soft ,little green ,little yellow ,little blue ,little green ,little green ,little green ,little red ,little green ,little brown ,little brown ,little wooden ,little wooden ,little red ,little green ,little wooden ,little wooden ,little red ,little brown ,little wooden ,little new ,little wooden ,little red ,little old ,little blue ,little plastic ,little old ,little red ,little red ,little green ,little green ,little yellow ,","little wooden ,poor little ,poor little ,poor little ,little wooden ,poor little ,little wooden ,poor little ,little wooden ,poor little ,poor little ,little wooden ,little brown ,tiny little ,smart little ,little teeny ,little tiny ,tiny little ,little red ,little blue ,little red ,little old ,little tiny ,little red ,pretty little ,tiny little ,fun little ,little brown ,good little ,little black ,cute little ,poor little ,poor little ,poor little ,little empty ,nice little ,little dirty ,little red ,poor little ,nice little ,nice little ,nice little ,pretty little ,little tiny ,little tiny ,little tiny ,little short ,poor little ,little old ,small little ,small little ,nice little ,pretty little ,happy little ,little old ,nice little ,little tiny ,nice little ,clean little ,clean little ,little green ,fun little ,little green ,little green ,little green ,poor little ,little square ,little teeny ,little white ,poor little ,little teeny ,little french ,little french ,little white ,poor little ,little white ,little teeny ,little teeny ,little teeny ,little weird ,little tiny ,little tiny ,little tiny ,tiny little ,little tiny ,poor little ,little tiny ,little teeny ,little tiny ,little tiny ,little tiny ,little tiny ,poor little ,nice little ,great little ,little tiny ,tiny little ,little tiny ,little tiny ,little tiny ,nice little ,little round ,tiny little ,tiny little ,poor little ,small little ,great little ,cute little ,nice little ,great little ,nice little ,great little ,nice little ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,poor little ,little tiny ,tiny little ,little blue ,little yellow ,stupid little ,poor little ,clever little ,clever little ,little tiny ,little tiny ,little green ,clever little ,little gentle ,sharp little ,little tiny ,clever little ,nice little ,good little ,good little ,little old ,little tiny ,little red ,little red ,little red ,little tiny ,wrong little ,little tiny ,little tiny ,little fancy ,little fancy ,clever little ,little red ,little red ,little tiny ,nasty little ,tiny little ,little old ,little white ,little empty ,nice little ,nice little ,good little ,nice little ,nice little ,good little ,nice little ,horrible little ,cute little ,dirty little ,horrible little ,neat little ,little sad ,little tiny ,nice little ,little tiny ,nice little ,nice little ,little tiny ,nice little ,poor little ,nice little ,smart little ,little east ,nice little ,little red ,little tiny ,pretty little ,little wooden ,little tiny ,little inner ,little tiny ,little tiny ,little tiny ,little tiny ,bad little ,tiny little ,chubby little ,chubby little ,chubby little ,little flat ,little tiny ,good little ,little tiny ,little hot ,pretty little ,pretty little ,pretty little ,little red ,little red ,little red ,little tiny ,pretty little ,little tiny ,little tiny ,little dutch ,pretty little ,pretty little ,little hot ,little tiny ,little tiny ,little blue ,white little ,new little ,nice little ,nice little ,new little ,new little ,new little ,new little ,little tiny ,new little ,new little ,little tiny ,little black ,little black ,little tiny ,little black ,sweet little ,sweet little ,little wooden ,cute little ,new little ,nice little ,little blonde ,little black ,cute little ,little brown ,little tiny ,little tiny ,little tiny ,little red ,cute little ,regular little ,new little ,regular little ,little white ,cute little ,cute little ,little tiny ,regular little ,little blue ,little wooden ,new little ,cute little ,regular little ,little red ,regular little ,little tiny ,nice little ,little brown ,little red ,little brown ,little round ,little black ,nice little ,little brown ,white little ,little wooden ,little yellow ,little yellow ,little red ,little white ,little green ,little yellow ,little yellow ,little red ,little red ,little green ,little red ,little pink ,little green ,little yellow ,little wooden ,nice little ,little yellow ,little white ,little blonde ,little yellow ,little yellow ,little yellow ,little green ,little wooden ,little red ,little yellow ,little yellow ,little red ,little red ,little green ,little red ,proper little ,little blonde ,little wooden ,little wooden ,little wooden ,little green ,little red ,little yellow ,little yellow ,little yellow ,little yellow ,nice little ,nice little ,little red ,little red ,little yellow ,little red ,little red ,little green ,little blue ,little red ,little plastic ,little red ,little blue ,little plastic ,little yellow ,little blue ,little plastic ,little blonde ,little wooden ,little yellow ,little yellow ,little green ,little yellow ,little yellow ,little plastic ,little yellow ,little red ,little red ,little brown ,proper little ,little red ,little red ,little yellow ,little blonde ,little plastic ,little green ,proper little ,nice little ,little red ,little yellow ,little green ,little red ,nice little ,poor little ,little yellow ,little yellow ,little wooden ,nice little ,little yellow ,little yellow ,nice little ,little yellow ,little wooden ,little green ,little red ,nice little ,little wooden ,little white ,little blonde ,little blonde ,little blonde ,little wooden ,little blonde ,little white ,little blonde ,little blonde ,little white ,little red ,little green ,little green ,little wool ,little brown ,little yellow ,little red ,little green ,little yellow ,little yellow ,little red ,little pink ,little blonde ,little red ,little red ,little yellow ,little yellow ,little yellow ,little yellow ,little yellow ,little yellow ,little yellow ,little green ,little green ,little green ,little white ,little yellow ,little green ,little green ,little yellow ,little yellow ,nice little ,little yellow ,proper little ,proper little ,proper little ,little east ,proper little ,little green ,nice little ,little blonde ,little red ,little red ,little red ,little yellow ,nice little ,fun little ,nice little ,little black ,little tiny ,little red ,cute little ,little green ,little green ,little sharp ,poor little ,good little ,awful little ,fun little ,neat little ,nice little ,nice little ,awful little ,neat little ,nice little ,nice little ,little yellow ,good little ,nice little ,naughty little ,naughty little ,nasty little ,vicious little ,little grey ,poor little ,poor little ,poor little ,poor little ,poor little ,chubby little ,nice little ,naughty little ,fun little ,little red ,naughty little ,beautiful little ,nice little ,horrible little ,poor little ,fun little ,poor little ,poor little ,little grey ,beautiful little ,"
long,178,dimension,0.556428571,input,-2.3501719506314224e-13,1.6062236877185105e-10,3.7940226987463294e-16,2.3539659733301687e-13,"[0.4888268156424581, 0.6390608180839612, 0.57124596340150702]",2,"major long ,long skinny ,big long ,big long ,great long ,long hot ,great long ,long thin ,good long ,awful long ,long wooden ,nice long ,great long ,great long ,great long ,big long ,great long ,awful long ,big long ,big long ,large long ,long white ,awful long ,big long ,long red ,long red ,long red ,long hard ,long hard ,awful long ,awful long ,great long ,awful long ,long thin ,huge long ,huge long ,awful long ,big long ,good long ,long hard ,good long ,awful long ,great long ,good long ,long white ,nice long ,long old ,long haired ,good long ,big long ,awful long ,funny long ,long old ,big long ,nice long ,awful long ,big long ,big long ,good long ,awful long ,awful long ,top long ,huge long ,long blonde ,big long ,big long ,big long ,long narrow ,long hot ,awful long ,long hot ,beautiful long ,awful long ,awful long ,good long ,long yellow ,long green ,long brown ,recent long ,long yellow ,long wooden ,long soft ,good long ,long red ,awful long ,good long ,correct long ,long brown ,famous long ,long wooden ,long wooden ,long purple ,long brown ,long wooden ,long red ,nice long ,long hard ,awful long ,long yellow ,long hard ,long brown ,great long ,long blue ,long brown ,good long ,long hard ,good long ,awful long ,long red ,delicate long ,long wooden ,long green ,fine long ,nice long ,good long ,long wooden ,fluffy long ,great long ,long purple ,dry long ,long hard ,long short ,long hard ,long hard ,long brown ,long wooden ,pretty long ,long wooden ,long wooden ,long green ,live long ,long wooden ,long hard ,long hard ,long hard ,long red ,long hard ,long hard ,new long ,good long ,long hard ,delicate long ,good long ,good long ,great long ,long hard ,regular long ,long yellow ,long new ,long wooden ,long green ,long yellow ,live long ,horrible long ,long red ,long wooden ,long wooden ,long wooden ,long wooden ,long brown ,long yellow ,long green ,long red ,final long ,long hard ,long hard ,long hard ,long hard ,long hard ,long brown ,white long ,good long ,bad long ,long brown ,long yellow ,good long ,long purple ,strange long ,","big long ,big long ,long slow ,big long ,big long ,great long ,big long ,big long ,big long ,big long ,big long ,big long ,big long ,pretty long ,big long ,big long ,big long ,big long ,big long ,big long ,big long ,big long ,big long ,big long ,big long ,big long ,big long ,big long ,big long ,pretty long ,nice long ,nice long ,good long ,good long ,good long ,good long ,good long ,pretty long ,big long ,"
faint,2,color,0.475454545,input,-0.29830441640378547,0.83333333333333337,0.12309411146161935,0.42139852786540483,"[0.8333333333333334, 0.12309411146161935, 0.42139852786540483]",2,"faint blue ,faint blue ,","faint light ,"
comfy,N/A,value,0.789090909,N/A,0.0,0.00390625,0.00390625,0.00390625,not in input,2,,"big comfy ,big comfy ,big comfy ,big comfy ,big comfy ,nice comfy ,nice comfy ,nice comfy ,"
fast,4,speed,0.57125,lexical,0.070141993163292171,0.30000000000000004,0.48455166973442021,0.41440967657112804,"[0.7, 0.51544833026557979, 0.58559032342887196]",2,"excellent fast ,fast hard ,fast new ,fast new ,","super fast ,"
plastic,24,material,0.268,lexical,0.60459352270250455,0.50629820724920538,0.79508623614131224,0.19049271343880766,"[0.06, 0.020630108093857104, 0.13992881624044293]",2,"plastic soft ,little plastic ,little plastic ,little plastic ,green plastic ,red plastic ,clear plastic ,black plastic ,blue plastic ,new plastic ,hard plastic ,yellow plastic ,soft plastic ,narrow plastic ,clear plastic ,large plastic ,blue plastic ,black plastic ,small plastic ,big plastic ,small plastic ,clear plastic ,little plastic ,new plastic ,","nice plastic ,nice plastic ,nice plastic ,little plastic ,nice plastic ,nice plastic ,little plastic ,little plastic ,little plastic ,little plastic ,nice plastic ,"
inner,30,location,0.362222222,lexical,0.021240105540897058,0.11290322580645162,0.76965699208443272,0.74841688654353566,"[0.8870967741935484, 0.23034300791556728, 0.25158311345646439]",2,"normal inner ,great inner ,awful inner ,inner northern ,inner northern ,inner northern ,inner northern ,inner northern ,inner northern ,inner northern ,inner northern ,inner northern ,inner northern ,inner northern ,inner northern ,inner northern ,inner northern ,inner northern ,inner northern ,inner northern ,inner northern ,inner northern ,inner northern ,inner northern ,inner northern ,inner northern ,inner northern ,inner northern ,inner northern ,inner wooden ,","little inner ,"
gorgeous,7,value,0.891666667,sub,-0.092134683677495777,0.8125,0.87018282257003809,0.96231750624753387,"[0.8125, 0.87018282257003809, 0.96231750624753387]",2,"gorgeous black ,gorgeous old ,gorgeous little ,red gorgeous ,gorgeous blue ,gorgeous green ,gorgeous yellow ,","gorgeous wee ,"
white,60,color,0.281428571,sub,-0.017456478875400278,0.13355485214020238,0.19262910754274723,0.21008558641814751,"[0.22131147540983606, 0.12019867549668874, 0.15635761589403974]",2,"little white ,low white ,little white ,beautiful white ,little white ,pure white ,thin white ,clean white ,big white ,great white ,nice white ,bright white ,white tall ,big white ,big white ,pure white ,long white ,little white ,big white ,beautiful white ,brilliant white ,third white ,great white ,final white ,plain white ,wild white ,wild white ,wild white ,wild white ,white thick ,little white ,plain white ,dead white ,nice white ,solid white ,big white ,long white ,new white ,pure white ,clean white ,tiny white ,new white ,thick white ,big white ,big white ,white blonde ,white blonde ,fluffy white ,bright white ,white black ,brilliant white ,big white ,white old ,white square ,white square ,white wooden ,white new ,white smooth ,white square ,white long ,","nice white ,little white ,little white ,little white ,little white ,white little ,big white ,little white ,white little ,little white ,white fluffy ,big white ,big white ,nice white ,nice white ,little white ,white fluffy ,big white ,big white ,big white ,little white ,little white ,little white ,big white ,big white ,little white ,big white ,"
empty,7,physical,0.371428571,sub,-0.21199686337137957,0.324951171875,0.13985607956466972,0.3518529429360493,"[0.3125, 0.48092858082335921, 0.29402867289227935]",2,"nice empty ,massive empty ,massive empty ,old empty ,dirty empty ,empty yellow ,empty old ,","little empty ,little empty ,old empty ,"
happy,9,human,0.43,input,-0.026300542360154472,0.61412499999999992,0.018894749811056981,0.045195292171211453,"[0.85, 0.26634653335087488, 0.35620313116695174]",2,"happy healthy ,happy third ,happy new ,happy new ,big happy ,happy new ,happy new ,happy new ,happy old ,","happy little ,happy new ,happy new ,"
flat,13,dimension,0.256,sub,-0.49914439910490982,0.1785714285714286,0.3639594576806634,0.86310385678557322,"[0.8214285714285714, 0.6360405423193366, 0.13689614321442675]",2,"large flat ,flat little ,little flat ,flat open ,flat square ,flat yellow ,flat brown ,flat soft ,flat hard ,flat wooden ,flat wooden ,flat wooden ,flat wooden ,","little flat ,"
clever,5,human,0.640909091,input,-0.15115739078148904,0.2373046875,0.0013434977654705953,0.15250088854695965,"[0.75, 0.26646942800788953, 0.68652202498356341]",2,"good clever ,clever old ,clever old ,clever old ,clever short ,","clever little ,clever little ,clever little ,clever little ,clever little ,"
warm,13,physical,0.6675,lexical,0.13568026074879341,0.085734733583163678,0.13793663805247394,0.0022563773036805334,"[0.5357142857142857, 0.48091351849414243, 0.71791496643411878]",2,"nice warm ,nice warm ,nice warm ,super warm ,nice warm ,nice warm ,warm blue ,warm soft ,warm purple ,warm old ,warm red ,warm red ,warm brown ,","nice warm ,nice warm ,nice warm ,nice warm ,warm wool ,warm wool ,warm wool ,warm wool ,warm wool ,warm wool ,warm wool ,nice warm ,warm wool ,nice warm ,nice warm ,nice warm ,nice warm ,nice warm ,nice warm ,nice warm ,"
wide,30,dimension,0.443,input,0.27453825857519792,0.79032258064516125,0.63634564643799474,0.36180738786279681,"[0.7903225806451613, 0.63634564643799474, 0.36180738786279681]",2,"nice wide ,nice wide ,wide brown ,wide open ,wide local ,wide local ,wide local ,wide local ,wide local ,wide local ,wide local ,wide local ,wide local ,wide open ,wide local ,big wide ,big wide ,big wide ,wide local ,special wide ,wide open ,wide brown ,wide red ,wide blue ,wide brown ,wide wooden ,wide blue ,wide red ,wide red ,wide red ,","wide open ,"
wool,N/A,material,0.287,N/A,0.0,0.0009765625,0.0009765625,0.0009765625,not in input,2,,"warm wool ,warm wool ,warm wool ,warm wool ,warm wool ,warm wool ,warm wool ,warm wool ,big wool ,little wool ,"
gentle,9,human,0.573846154,input,0.036752491285822614,0.33690937500000018,0.280134771847312,0.24338228056148939,"[0.45, 0.26634653335087488, 0.58630443362715434]",2,"nice gentle ,nice gentle ,nice gentle ,little gentle ,gentle local ,gentle little ,nice gentle ,gentle old ,gentle green ,","small gentle ,little gentle ,nice gentle ,gentle pretty ,gentle pretty ,"
smooth,22,physical,0.59875,input,0.086678187140454735,0.52039327689652337,0.13988655528498833,0.053208368144533599,"[0.1956521739130435, 0.48089088033737482, 0.62387981022667371]",2,"nice smooth ,shiny smooth ,nice smooth ,smooth green ,heavy smooth ,smooth purple ,perfect smooth ,clean smooth ,smooth blue ,good smooth ,fine smooth ,enormous smooth ,soft smooth ,white smooth ,high smooth ,square smooth ,new smooth ,large smooth ,high smooth ,good smooth ,smooth red ,orange smooth ,","nice smooth ,nice smooth ,nice smooth ,"
grey,N/A,color,0.2810714285,N/A,0.0,0.001953125,0.001953125,0.001953125,not in input,2,,"brown grey ,brown grey ,blue grey ,big grey ,old grey ,old grey ,big grey ,little grey ,little grey ,"
neat,8,value,0.582727273,sub,-0.23421230564554807,0.34515296618062963,0.11097952819230537,0.34519183383785346,"[0.6111111111111112, 0.87023151802157328, 0.58931860036832417]",2,"little neat ,neat little ,nice neat ,nice neat ,neat pretty ,neat new ,neat small ,neat brown ,","pretty neat ,pretty neat ,neat little ,neat little ,neat little ,"
dirty,37,physical,0.504,sub,-0.038650021308896193,4.9599200209536276e-09,0.084597879623898073,0.12324790093279427,"[0.9605263157894737, 0.48085303050310313, 0.43701307275848411]",2,"dirty rotten ,dirty little ,dirty brown ,dirty empty ,dirty horrible ,dirty little ,dirty cheap ,dirty little ,dirty little ,dirty yellow ,dirty little ,big dirty ,dirty little ,dirty old ,dirty old ,dirty brown ,dirty old ,dirty old ,dirty rotten ,dirty old ,dirty old ,dirty red ,dirty old ,dirty old ,dirty blue ,dirty old ,dirty old ,dirty old ,dirty old ,dirty yellow ,dirty old ,dirty red ,dirty brown ,dirty old ,dirty old ,dirty old ,dirty old ,","old dirty ,old dirty ,old dirty ,old dirty ,little dirty ,dirty little ,huge dirty ,nasty dirty ,dirty horrible ,"
fun,N/A,value,0.872857143,N/A,0.0,0.00555419921875,0.00555419921875,0.00555419921875,not in input,2,,"fun little ,fun little ,fun pink ,fun old ,fun old ,pretty fun ,pretty fun ,fun little ,fun little ,fun old ,fun old ,fun little ,fun old ,fun little ,"
wicked,5,human,0.674444444,lexical,0.46456278763971071,0.08333333333333337,0.73353057199211047,0.26896778435239976,"[0.9166666666666666, 0.26646942800788953, 0.73103221564760024]",2,"wicked old ,wicked old ,wicked old ,wicked old ,wicked old ,","old wicked ,"
steep,2,physical,0.58,lexical,0.10732124079915872,0.5,0.51905888538380651,0.41173764458464779,"[0.5, 0.48094111461619349, 0.58826235541535221]",2,"big steep ,steep blue ,","big steep ,"
beautiful,45,value,0.935714286,input,-0.12641230113377411,0.50783312828484106,0.00020574448688591212,0.12661804562066001,"[0.9891304347826086, 0.87204230006609385, 0.96721744877726368]",2,"beautiful white ,beautiful old ,beautiful old ,beautiful green ,beautiful blonde ,beautiful white ,beautiful british ,beautiful big ,beautiful little ,beautiful little ,beautiful old ,beautiful little ,beautiful big ,beautiful long ,beautiful blue ,beautiful old ,beautiful old ,beautiful blue ,beautiful brown ,beautiful new ,beautiful new ,beautiful old ,beautiful old ,beautiful small ,beautiful brown ,beautiful yellow ,beautiful red ,beautiful red ,beautiful soft ,beautiful new ,beautiful small ,beautiful small ,beautiful old ,beautiful new ,beautiful old ,beautiful soft ,beautiful soft ,beautiful blue ,beautiful purple ,beautiful soft ,beautiful red ,beautiful red ,beautiful old ,beautiful old ,beautiful old ,","beautiful wooden ,beautiful big ,beautiful big ,beautiful young ,beautiful soft ,beautiful big ,beautiful big ,beautiful big ,beautiful young ,beautiful young ,beautiful big ,beautiful soft ,beautiful soft ,beautiful big ,beautiful young ,beautiful young ,beautiful young ,beautiful young ,beautiful young ,beautiful young ,beautiful young ,beautiful big ,beautiful big ,beautiful young ,beautiful young ,beautiful big ,beautiful young ,beautiful young ,beautiful big ,beautiful big ,beautiful young ,beautiful young ,beautiful young ,beautiful big ,beautiful young ,beautiful young ,beautiful big ,beautiful big ,beautiful young ,beautiful young ,beautiful young ,beautiful young ,beautiful young ,beautiful big ,beautiful big ,beautiful young ,beautiful big ,beautiful big ,beautiful young ,beautiful young ,beautiful young ,beautiful big ,beautiful young ,beautiful young ,beautiful young ,beautiful young ,beautiful big ,beautiful young ,beautiful young ,beautiful young ,beautiful little ,beautiful little ,"
wild,23,value,0.636428571,sub,-0.029485334864528388,9.042245370370419e-06,0.002148512195622163,0.031633847060150551,"[0.9791666666666666, 0.87096349018057206, 0.68373533676024778]",2,"wild white ,wild white ,wild white ,wild white ,wild purple ,wild old ,wild brown ,wild green ,wild brown ,wild brown ,wild brown ,wild brown ,wild brown ,wild brown ,wild brown ,wild brown ,wild brown ,wild brown ,wild blue ,wild brown ,wild red ,wild brown ,wild brown ,","pretty wild ,pretty wild ,pretty wild ,"
dandy,N/A,value,0.729230769,N/A,0.0,0.5,0.5,0.5,not in input,2,,"handy dandy ,"
deep,49,dimension,0.465,sub,-0.23131860864964948,0.089999999999999969,0.36331173125247984,0.59463033990212932,"[0.91, 0.63668826874752016, 0.40536966009787068]",2,"deep fat ,big deep ,new deep ,big deep ,deep fat ,deep fat ,deep fat ,nice deep ,deep fat ,deep dark ,deep fat ,deep fat ,deep third ,deep square ,deep old ,deep blue ,deep purple ,deep purple ,deep yellow ,deep green ,deep red ,deep blue ,deep blue ,deep purple ,deep red ,deep red ,deep blue ,deep blue ,deep purple ,deep green ,deep blue ,deep blue ,deep blue ,deep blue ,deep brown ,deep green ,deep blue ,deep brown ,deep purple ,deep red ,deep blue ,deep blue ,deep brown ,deep green ,deep purple ,deep red ,deep blue ,deep red ,deep blue ,","big deep ,"
sad,8,human,0.567777778,lexical,0.26018150551667407,0.0059537418076512734,0.2896617278186141,0.029480222301940046,"[0.7222222222222222, 0.26637726913970006, 0.58563535911602205]",2,"big sad ,sad little ,sad old ,fair sad ,sad old ,sad old ,sad old ,sad old ,","little sad ,big sad ,big sad ,big sad ,"
high,17,location,0.428181818,lexical,0.1176741735809298,0.36111111111111116,0.76919531147109177,0.65152113789016197,"[0.6388888888888888, 0.2308046885289082, 0.34847886210983803]",2,"senior high ,large high ,local high ,good high ,local high ,good high ,high international ,high good ,high old ,high good ,high wooden ,high old ,high smooth ,high wooden ,high smooth ,high good ,high old ,","wee high ,"
dear,N/A,value,0.61,N/A,0.0,0.5,0.5,0.5,not in input,2,,"dear old ,"
sharp,9,physical,0.417272727,lexical,0.045532026794679603,0.49500000000000005,0.49927217907904814,0.45374015228436854,"[0.45, 0.48092356268911984, 0.34791474805946587]",2,"nice sharp ,short sharp ,short sharp ,short sharp ,expensive sharp ,sharp brown ,sharp yellow ,sharp short ,sharp fresh ,","sharp little ,little sharp ,"
sleepy,1,human,0.546,lexical,0.27932394717690906,0.015625,0.39449053268718404,0.11516658551027498,"[0.75, 0.26659219345511892, 0.5134708897358391]",2,"sleepy old ,","new sleepy ,new sleepy ,new sleepy ,"
pink,6,color,0.1075,sub,-0.44026268572368615,0.23528156316670773,0.45530981477025273,0.89557250049393888,"[0.21428571428571427, 0.12289584429247764, 0.0182140978432404]",2,"little pink ,nice pink ,new pink ,little pink ,little pink ,pink old ,","fun pink ,purple pink ,little pink ,fluffy pink ,little pink ,fluffy pink ,"
huge,60,dimension,0.624285714,lexical,0.0076997147329738516,0.001622392147144866,0.055360227664062615,0.047660512931088764,"[0.860655737704918, 0.63688741721854303, 0.65231788079470199]",2,"huge strong ,huge large ,great huge ,great huge ,huge big ,huge green ,huge massive ,great huge ,huge gigantic ,huge back ,huge long ,huge long ,huge big ,big huge ,huge big ,huge long ,big huge ,huge great ,huge new ,huge great ,huge hot ,huge great ,huge new ,huge new ,huge old ,huge new ,huge red ,huge new ,huge new ,huge yellow ,huge blue ,huge brown ,huge brown ,huge new ,huge bad ,huge new ,huge old ,huge new ,huge new ,huge new ,huge wooden ,great huge ,huge green ,huge blue ,huge new ,huge wooden ,huge old ,huge purple ,huge wooden ,open huge ,huge new ,huge green ,huge new ,huge yellow ,huge new ,recent huge ,huge red ,huge yellow ,huge purple ,huge green ,","pretty huge ,huge dirty ,big huge ,big huge ,big huge ,"
cross,N/A,human,0.477142857,N/A,0.0,0.5,0.5,0.5,not in input,2,,"green cross ,"
hot,22,physical,0.403,input,-0.10786103350505519,0.19001178639019092,0.03769582850368286,0.14555686200873805,"[0.2826086956521739, 0.48089088033737482, 0.31984712704269902]",2,"long hot ,fluffy hot ,fluffy hot ,red hot ,good hot ,nice hot ,red hot ,dry hot ,good hot ,red hot ,red hot ,nice hot ,pure hot ,long hot ,long hot ,huge hot ,hot soft ,hot wooden ,hot new ,hot brown ,hot new ,hot brown ,","mean hot ,little hot ,little hot ,nice hot ,nice hot ,"
silly,40,human,0.655,lexical,0.45048260707199561,0.00014872099940511625,0.5396522984945441,0.089169691422548478,"[0.9878048780487805, 0.26538969616908853, 0.70138705416116254]",2,"silly little ,silly little ,silly old ,silly little ,silly old ,silly little ,silly little ,silly old ,silly little ,silly little ,silly new ,silly old ,silly old ,silly simple ,silly old ,silly old ,silly little ,silly old ,silly little ,silly old ,silly little ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,","pretty silly ,pretty silly ,"
