adj,freq,class,subjectivity,best performing,difference lex-sub,input_score,lexical_score,sub_score,p2exp_d,age,input strings,output strings
high,17,location,0.428181818,lexical,0.15187391139886108,0.0061405073805229594,0.2692670063288799,0.11739309493001883,"[0.6388888888888888, 0.2308046885289082, 0.34847886210983803]",3,"senior high ,large high ,local high ,good high ,local high ,good high ,high international ,high good ,high old ,high good ,high wooden ,high old ,high smooth ,high wooden ,high smooth ,high good ,high old ,","big high ,big high ,big high ,big high ,big high ,"
sharp,9,physical,0.417272727,sub,-0.13300881462965397,0.55000000000000004,0.51907643731088016,0.65208525194053413,"[0.45, 0.48092356268911984, 0.34791474805946587]",3,"nice sharp ,short sharp ,short sharp ,short sharp ,expensive sharp ,sharp brown ,sharp yellow ,sharp short ,sharp fresh ,","little sharp ,"
pink,6,color,0.1075,input,0.23096573153902489,0.39686588921282795,0.28363563267177716,0.052669901132752273,"[0.21428571428571427, 0.12289584429247764, 0.0182140978432404]",3,"little pink ,nice pink ,new pink ,little pink ,little pink ,pink old ,","beautiful pink ,pink tubby ,nice pink ,"
huge,60,dimension,0.624285714,lexical,0.01547432997932971,0.0062516310032853656,0.16669415714892602,0.15121982716959631,"[0.860655737704918, 0.63688741721854303, 0.65231788079470199]",3,"huge strong ,huge large ,great huge ,great huge ,huge big ,huge green ,huge massive ,great huge ,huge gigantic ,huge back ,huge long ,huge long ,huge big ,big huge ,huge big ,huge long ,big huge ,huge great ,huge new ,huge great ,huge hot ,huge great ,huge new ,huge new ,huge old ,huge new ,huge red ,huge new ,huge new ,huge yellow ,huge blue ,huge brown ,huge brown ,huge new ,huge bad ,huge new ,huge old ,huge new ,huge new ,huge new ,huge wooden ,great huge ,huge green ,huge blue ,huge new ,huge wooden ,huge old ,huge purple ,huge wooden ,open huge ,huge new ,huge green ,huge new ,huge yellow ,huge new ,recent huge ,huge red ,huge yellow ,huge purple ,huge green ,","huge wooden ,huge wooden ,huge wooden ,huge big ,big huge ,great huge ,big huge ,big huge ,big huge ,huge big ,"
waterproof,N/A,physical,0.192307692,N/A,0.0,0.5,0.5,0.5,not in input,3,,"beautiful waterproof ,"
hot,22,physical,0.403,input,-0.0030303192870855173,0.0068602765452431417,5.3564848250021883e-05,0.0030838841353355391,"[0.2826086956521739, 0.48089088033737482, 0.31984712704269902]",3,"long hot ,fluffy hot ,fluffy hot ,red hot ,good hot ,nice hot ,red hot ,dry hot ,good hot ,red hot ,red hot ,nice hot ,pure hot ,long hot ,long hot ,huge hot ,hot soft ,hot wooden ,hot new ,hot brown ,hot new ,hot brown ,","nice hot ,fresh hot ,fresh hot ,nice hot ,nice hot ,nice hot ,nice hot ,nice hot ,nice hot ,nice hot ,nice hot ,nice hot ,nice hot ,nice hot ,nice hot ,"
pure,13,value,0.569411765,sub,-0.28478346715808878,0.035714285714285698,0.12952481242595759,0.41430827958404637,"[0.9642857142857143, 0.87047518757404241, 0.58569172041595363]",3,"pure white ,pure white ,pure english ,pure english ,pure white ,pure hot ,pure new ,pure hard ,pure soft ,pure green ,pure good ,pure new ,pure new ,","just pure ,"
grand,38,value,0.747142857,input,0.018951399894347576,0.96153846153846156,0.87169836238774434,0.85274696249339677,"[0.9615384615384616, 0.87169836238774434, 0.85274696249339677]",3,"grand negative ,grand negative ,grand negative ,grand negative ,grand negative ,grand negative ,grand negative ,grand old ,grand old ,grand great ,little grand ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand wooden ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,","grand old ,"
silly,40,human,0.655,input,-0.43599735799207401,0.98780487804878048,0.26538969616908853,0.70138705416116254,"[0.9878048780487805, 0.26538969616908853, 0.70138705416116254]",3,"silly little ,silly little ,silly old ,silly little ,silly old ,silly little ,silly little ,silly old ,silly little ,silly little ,silly new ,silly old ,silly old ,silly simple ,silly old ,silly old ,silly little ,silly old ,silly little ,silly old ,silly little ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,","silly green ,"
yucky,N/A,value,0.711666667,N/A,0.0,0.25,0.25,0.25,not in input,3,,"yucky old ,yucky old ,"
nice,310,value,0.725833333,lexical,0.0012100680072284758,6.90328098315403e-05,0.0012100686221562338,6.1492775799056334e-10,"[0.9919614147909968, 0.88554794520547941, 0.78493150684931512]",3,"nice clean ,nice little ,nice little ,nice ugly ,nice little ,nice little ,nice wide ,nice shiny ,nice fancy ,nice comfortable ,nice smooth ,nice little ,nice cold ,nice clean ,nice wide ,nice white ,nice yellow ,nice simple ,nice cozy ,nice little ,nice little ,nice warm ,nice little ,nice little ,nice clear ,nice soft ,nice young ,nice long ,nice little ,nice odd ,nice easy ,nice easy ,nice red ,nice bright ,nice gentle ,nice neat ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice heavy ,nice green ,nice green ,nice fresh ,nice fresh ,nice little ,nice bright ,nice old ,nice gentle ,nice fresh ,nice easy ,nice little ,nice tidy ,nice brown ,nice little ,nice big ,nice simple ,nice soft ,good nice ,nice new ,nice tidy ,nice clean ,nice little ,nice blonde ,nice clean ,nice gentle ,nice bright ,nice little ,nice little ,nice sharp ,nice little ,nice little ,nice little ,nice easy ,nice open ,nice little ,nice little ,nice old ,nice little ,nice little ,nice little ,nice new ,nice positive ,nice big ,nice new ,nice quiet ,nice little ,nice little ,nice quiet ,nice simple ,nice easy ,nice big ,nice warm ,nice little ,nice neat ,nice young ,nice little ,nice little ,nice hot ,nice little ,nice big ,nice soft ,nice empty ,nice little ,nice little ,nice big ,nice young ,nice tidy ,nice tidy ,nice new ,nice little ,nice little ,nice big ,nice old ,nice lazy ,nice little ,nice old ,nice old ,nice little ,nice little ,nice little ,nice big ,nice proper ,nice soft ,nice little ,nice little ,nice chinese ,nice little ,nice little ,nice white ,nice little ,nice little ,nice fresh ,nice quiet ,nice healthy ,nice warm ,nice little ,nice clean ,nice pretty ,nice little ,nice old ,nice old ,nice long ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice big ,nice little ,nice deep ,nice crisp ,nice little ,nice little ,nice little ,nice little ,nice old ,nice little ,nice thick ,nice thick ,nice little ,nice bright ,nice little ,nice little ,nice yellow ,nice yellow ,nice little ,nice little ,nice little ,nice thick ,nice big ,nice little ,nice cold ,good nice ,nice pink ,nice new ,nice fresh ,nice big ,nice little ,nice thick ,nice thick ,nice old ,nice warm ,nice little ,nice thick ,nice fresh ,nice little ,nice old ,nice old ,nice little ,nice little ,nice little ,nice old ,nice old ,nice little ,nice easy ,nice little ,nice little ,nice little ,nice posh ,nice clean ,nice big ,nice little ,nice new ,nice good ,nice little ,nice big ,nice little ,nice little ,nice little ,nice new ,nice small ,nice quick ,nice fresh ,nice new ,nice soft ,nice hard ,nice little ,nice long ,nice big ,nice big ,nice new ,nice little ,nice little ,nice wooden ,nice little ,nice little ,nice little ,nice square ,nice big ,nice little ,nice little ,nice low ,nice little ,nice big ,nice little ,nice smooth ,nice solid ,nice big ,nice young ,nice young ,nice young ,nice young ,nice little ,nice hot ,nice clean ,nice little ,nice easy ,nice little ,nice little ,nice red ,nice big ,nice little ,nice little ,nice little ,nice international ,nice young ,nice little ,nice gentle ,nice little ,nice clean ,nice little ,nice clean ,nice little ,nice little ,nice little ,nice fine ,nice warm ,nice little ,nice fresh ,nice new ,nice new ,nice long ,nice big ,nice big ,nice big ,nice old ,nice old ,nice long ,nice fresh ,nice big ,nice big ,nice old ,nice old ,nice new ,nice big ,nice blue ,nice big ,nice brown ,nice new ,nice fresh ,nice old ,nice old ,nice old ,nice old ,nice old ,nice old ,","nice little ,nice round ,nice white ,nice little ,nice little ,nice little ,nice pretty ,nice little ,nice little ,nice little ,nice little ,nice quiet ,nice soft ,nice big ,nice little ,nice big ,nice big ,nice soft ,nice little ,nice bright ,nice teeny ,nice big ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice little ,nice green ,nice green ,nice beautiful ,awful nice ,nice flat ,nice cool ,nice clean ,nice hot ,nice brown ,nice long ,nice long ,nice long ,nice little ,nice comfy ,nice little ,nice little ,nice long ,nice little ,nice little ,pretty nice ,nice little ,pretty nice ,pretty nice ,pretty nice ,nice little ,nice new ,pretty nice ,pretty nice ,nice yellow ,nice little ,nice big ,nice little ,nice little ,nice little ,nice dutch ,nice sweet ,nice long ,nice beautiful ,nice warm ,nice beautiful ,nice soft ,nice soft ,nice little ,nice warm ,nice yellow ,nice bright ,nice green ,nice wooden ,nice little ,nice little ,nice wooden ,nice little ,nice bright ,nice little ,nice yellow ,nice fresh ,nice hot ,nice big ,nice wooden ,nice hot ,nice hot ,nice hot ,nice big ,nice little ,nice wooden ,nice hot ,nice little ,nice hot ,nice little ,nice hot ,nice hot ,nice hot ,nice hot ,nice smart ,nice smart ,nice smooth ,nice clean ,nice hot ,nice warm ,nice little ,nice little ,nice hot ,nice blue ,nice little ,nice soft ,nice smart ,nice little ,nice pink ,nice little ,nice long ,nice little ,nice little ,nice little ,pretty nice ,nice little ,nice little ,nice new ,nice new ,nice little ,nice little ,nice little ,"
poor,115,value,0.53,input,0.03602585964233105,0.7222498099284056,0.036025890250182158,3.0607851107000836e-08,"[0.9870689655172413, 0.87551701134089388, 0.50053368912608409]",3,"poor little ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,sorry poor ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor little ,poor little ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor little ,poor little ,poor little ,poor old ,poor little ,poor little ,poor old ,poor old ,poor old ,poor little ,poor old ,poor old ,poor old ,poor old ,poor old ,poor little ,poor old ,poor old ,poor old ,poor little ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor brown ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,","poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,poor old ,poor old ,poor little ,poor old ,poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,"
neat,8,value,0.582727273,sub,-0.041115130578287931,0.032613627382907961,0.00019214636833824066,0.04130727694662617,"[0.6111111111111112, 0.87023151802157328, 0.58931860036832417]",3,"little neat ,neat little ,nice neat ,nice neat ,neat pretty ,neat new ,neat small ,neat brown ,","neat little ,pretty neat ,pretty neat ,pretty neat ,pretty neat ,pretty neat ,"
bald,3,physical,0.182222222,sub,-0.3949651636650453,0.125,0.51906139082424085,0.91402655448928616,"[0.875, 0.48093860917575915, 0.085973445510713814]",3,"bald old ,bald old ,bald old ,","little bald ,"
vicious,2,human,0.642142857,input,-0.30675671745870731,0.57870370370370383,0.01894053928026964,0.32569725673897693,"[0.8333333333333334, 0.2665615141955836, 0.68802576235541535]",3,"vicious old ,vicious new ,","vicious rough ,vicious rough ,vicious rough ,"
important,20,value,0.7325,sub,-0.032392354547364027,0.027777777777777766,0.016688282550544106,0.049080637097908129,"[0.8333333333333334, 0.87081686429512517, 0.77845849802371536]",3,"big important ,old important ,important little ,important early ,important local ,major important ,important third ,important third ,important new ,important new ,important new ,important new ,important new ,important new ,important new ,important new ,important new ,important new ,important new ,important new ,","special important ,quiet important ,"
tall,16,dimension,0.675882353,lexical,0.0049880170033552509,6.8778933371459316e-05,0.0063818174999630143,0.0013938004966077629,"[0.8529411764705882, 0.63609428496181197, 0.7315643929417962]",3,"big tall ,white tall ,tall thin ,tall blonde ,tall thin ,tall old ,tall red ,tall wooden ,tall old ,tall wooden ,tall wooden ,tall red ,tall old ,tall old ,tall red ,tall wooden ,","long tall ,big tall ,big tall ,thin tall ,thin tall ,"
fierce,5,human,0.71,lexical,0.49894806048652207,0.08333333333333337,0.73353057199211047,0.2345825115055884,"[0.9166666666666666, 0.26646942800788953, 0.7654174884944116]",3,"fierce local ,fierce old ,fierce old ,fierce old ,fierce old ,","big fierce ,"
short,49,dimension,0.54,sub,-0.037272768442729365,0.45499999999999996,0.46263263437361141,0.49990540281634077,"[0.35, 0.63668826874752016, 0.50687739716968649]",3,"speedy short ,good short ,little short ,short dark ,old short ,good short ,short sharp ,little short ,short sharp ,short sharp ,regional short ,regional short ,short simple ,brilliant short ,short blonde ,short blonde ,good short ,final short ,little short ,short brown ,regular short ,short wooden ,recent short ,perfect short ,new short ,strong short ,short brown ,black short ,sharp short ,excellent short ,short wooden ,good short ,long short ,small short ,short wooden ,short brown ,short brown ,short red ,good short ,best short ,new short ,odd short ,short wooden ,hard short ,short hard ,dark short ,new short ,delicate short ,clever short ,","little short ,short long ,"
third,13,temporal,0.180833333,sub,-0.31763693015253847,3.4401802003123843e-05,0.07498741565693906,0.39262434580947753,"[0.6071428571428571, 0.20981966565749638, 0.081479531393971308]",3,"happy third ,big third ,third white ,third little ,third wise ,third wise ,deep third ,third big ,important third ,important third ,third bad ,third big ,third old ,","happy third ,happy third ,happy third ,happy third ,happy third ,happy third ,happy third ,happy third ,happy third ,happy third ,happy third ,"
light,26,physical,0.562,lexical,0.087872108753271394,0.04149519890260632,0.26948474205633893,0.18161263330306754,"[0.7962962962962963, 0.4808808016877637, 0.57383966244725737]",3,"light brown ,light brown ,odd light ,local light ,little light ,little light ,little light ,light blue ,light fresh ,light blue ,light green ,light yellow ,light brown ,light wooden ,light blue ,light red ,light fresh ,light blue ,light green ,light red ,light purple ,light green ,light green ,light blue ,light green ,light blue ,","tiny light ,orange light ,"
hungry,1,human,0.473333333,input,-0.15402812458930215,0.75,0.26659219345511892,0.42062031804442107,"[0.75, 0.26659219345511892, 0.42062031804442107]",3,"hungry little ,","hungry little ,"
green,155,color,0.208461538,input,-0.0003266175643607984,0.18652976981697925,0.00011501891193541958,0.00044163647629621799,"[0.022435897435897436, 0.1153588195841717, 0.09912810194500335]",3,"large green ,big green ,big green ,big green ,big green ,dark green ,beautiful green ,nice green ,nice green ,huge green ,little green ,little green ,big green ,red green ,big green ,strong green ,great green ,pale green ,dark green ,dark green ,deep green ,quiet green ,fresh green ,crisp green ,long green ,smooth green ,thin green ,little green ,pale green ,final green ,green plastic ,dark green ,tiny green ,dark green ,little green ,small green ,fresh green ,small green ,young green ,proper green ,new green ,gorgeous green ,small green ,fat green ,international green ,fresh green ,delicate green ,green wooden ,mexican green ,mexican green ,bright green ,perfect green ,little green ,fresh green ,fresh green ,bright green ,round green ,cool green ,good green ,fresh green ,fresh green ,pale green ,famous green ,dark green ,deep green ,blue green ,dark green ,new green ,light green ,major green ,green wooden ,bright green ,bright green ,shiny green ,cold green ,brilliant green ,long green ,deep green ,wild green ,fresh green ,dark green ,great green ,good green ,thick green ,pale green ,dark green ,huge green ,smart green ,cheap green ,long green ,fresh green ,pure green ,big green ,thick green ,little green ,huge green ,thick green ,good green ,soft green ,thick green ,pale green ,dark green ,soft green ,small green ,dark green ,thin green ,thick green ,long green ,light green ,little green ,dark green ,fresh green ,dark green ,dark green ,little green ,little green ,little green ,dark green ,huge green ,long green ,american green ,little green ,brilliant green ,bright green ,crisp green ,bright green ,dark green ,bright green ,bright green ,bright green ,light green ,bright green ,deep green ,bright green ,light green ,bright green ,delicate green ,dark green ,big green ,ugly green ,small green ,small green ,small green ,young green ,small green ,simple green ,light green ,pale green ,plain green ,bright green ,gentle green ,delicate green ,fresh green ,little green ,little green ,","big green ,little green ,good green ,silly green ,big green ,nice green ,nice green ,nice green ,nice green ,little green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,little green ,nice green ,nice green ,nice green ,tiny green ,fresh green ,nice green ,nice green ,nice green ,nice green ,nice green ,little green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,little green ,little green ,nice green ,nice green ,little green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,little green ,nice green ,nice green ,nice green ,nice green ,nice green ,little green ,nice green ,big green ,pretty green ,pretty green ,little green ,special green ,big green ,beautiful green ,beautiful green ,pretty green ,little green ,"
clean,20,physical,0.589230769,lexical,0.026328211288251482,0.03125,0.037694000297753202,0.011365789009501718,"[0.5, 0.48089591567852435, 0.59156785243741761]",3,"nice clean ,clean white ,nice clean ,clean dry ,nice clean ,nice clean ,clean tidy ,clean tidy ,nice clean ,clean white ,nice clean ,nice clean ,good clean ,nice clean ,nice clean ,clean soft ,clean smooth ,clean fresh ,clean new ,clean hard ,","nice clean ,new clean ,new clean ,white clean ,nice clean ,"
english,11,nationality,0.191111111,lexical,0.081984471641005419,0.95833333333333337,0.996249506514015,0.91426503487300959,"[0.041666666666666664, 0.003750493485984998, 0.085734965126990387]",3,"average english ,old english ,old english ,old english ,pure english ,pure english ,old english ,proper english ,quiet english ,current english ,solid english ,","good english ,"
fresh,39,age,0.448181818,input,-0.017196443723503124,0.29807925224304199,0.24937168244644889,0.26656812616995201,"[0.4375, 0.365407475894862, 0.38640866464139478]",3,"nice fresh ,nice fresh ,nice fresh ,little fresh ,new fresh ,nice fresh ,nice fresh ,nice fresh ,nice fresh ,nice fresh ,fresh new ,fresh green ,fresh green ,fresh new ,light fresh ,fresh green ,good fresh ,fresh new ,fresh new ,thick fresh ,fresh green ,fresh green ,good fresh ,fresh green ,fresh green ,fresh green ,nice fresh ,soft fresh ,light fresh ,fresh green ,clean fresh ,delicious fresh ,fresh brown ,sharp fresh ,fresh green ,fresh new ,nice fresh ,fresh green ,european fresh ,","fresh green ,fresh hot ,fresh hot ,beautiful fresh ,nice fresh ,beautiful fresh ,"
